ecrivain,ecrivainLabel,nationaliteLabel,dateNaissance,dateMort,lieuNaissanceLabel,lieuDecesLabel,GeolocLieuNaissance,GeolocLieuDeces
http://www.wikidata.org/entity/Q24852372,Josi Kilpack,,,,,,,
http://www.wikidata.org/entity/Q24935694,Denis Marquet,,,,,,,
http://www.wikidata.org/entity/Q25298820,Becky Chambers,,,,,,,
http://www.wikidata.org/entity/Q24175634,Alaine Agirre Garmendia,,,,,,,
http://www.wikidata.org/entity/Q24405792,Mollie Evelyn Moore,,,,,,,
http://www.wikidata.org/entity/Q25388103,Moha Souag,,,,,,,
http://www.wikidata.org/entity/Q24251064,G. Michael Hopf,,,,,,,
http://www.wikidata.org/entity/Q24455640,Hawa Jande Golakai,,,,,,,
http://www.wikidata.org/entity/Q24690604,Kiersten Fay,,,,,,,
http://www.wikidata.org/entity/Q24698043,Joan Lesley Hamilton,,,,,,,
http://www.wikidata.org/entity/Q25441481,Horácio Nunes Pires,,,,,,,
http://www.wikidata.org/entity/Q25936098,Q25936098,,,,,,,
http://www.wikidata.org/entity/Q25999622,Q25999622,,,,,,,
http://www.wikidata.org/entity/Q26000169,Q26000169,,,,,,,
http://www.wikidata.org/entity/Q26132652,Q26132652,,,,,,,
http://www.wikidata.org/entity/Q26210861,Q26210861,,,,,,,
http://www.wikidata.org/entity/Q26210967,Q26210967,,,,,,,
http://www.wikidata.org/entity/Q26213828,Q26213828,,,,,,,
http://www.wikidata.org/entity/Q26213847,Q26213847,,,,,,,
http://www.wikidata.org/entity/Q26222256,Q26222256,,,,,,,
http://www.wikidata.org/entity/Q26236284,Q26236284,,,,,,,
http://www.wikidata.org/entity/Q26243014,Q26243014,,,,,,,
http://www.wikidata.org/entity/Q26251270,Q26251270,,,,,,,
http://www.wikidata.org/entity/Q26251290,Q26251290,,,,,,,
http://www.wikidata.org/entity/Q26335878,Q26335878,,,,,,,
http://www.wikidata.org/entity/Q26336664,Q26336664,,,,,,,
http://www.wikidata.org/entity/Q26436187,Q26436187,,,,,,,
http://www.wikidata.org/entity/Q26464772,Q26464772,,,,,,,
http://www.wikidata.org/entity/Q26464831,Q26464831,,,,,,,
http://www.wikidata.org/entity/Q26466083,Q26466083,,,,,,,
http://www.wikidata.org/entity/Q26492848,Q26492848,,,,,,,
http://www.wikidata.org/entity/Q26689617,Q26689617,,,,,,,
http://www.wikidata.org/entity/Q26702602,Q26702602,,,,,,,
http://www.wikidata.org/entity/Q26702979,Q26702979,,,,,,,
http://www.wikidata.org/entity/Q26703330,Q26703330,,,,,,,
http://www.wikidata.org/entity/Q26704348,Q26704348,,,,,,,
http://www.wikidata.org/entity/Q26704399,Q26704399,,,,,,,
http://www.wikidata.org/entity/Q26780942,Q26780942,,,,,,,
http://www.wikidata.org/entity/Q26214583,Mark Graham,,,,,,,
http://www.wikidata.org/entity/Q26844457,Q26844457,,,,,,,
http://www.wikidata.org/entity/Q26869647,Q26869647,,,,,,,
http://www.wikidata.org/entity/Q26899147,Q26899147,,,,,,,
http://www.wikidata.org/entity/Q26899173,Q26899173,,,,,,,
http://www.wikidata.org/entity/Q26899276,Q26899276,,,,,,,
http://www.wikidata.org/entity/Q26923171,Q26923171,,,,,,,
http://www.wikidata.org/entity/Q26923225,Q26923225,,,,,,,
http://www.wikidata.org/entity/Q26923720,Q26923720,,,,,,,
http://www.wikidata.org/entity/Q26923770,Q26923770,,,,,,,
http://www.wikidata.org/entity/Q26924448,Q26924448,,,,,,,
http://www.wikidata.org/entity/Q26924771,Q26924771,,,,,,,
http://www.wikidata.org/entity/Q26929556,Q26929556,,,,,,,
http://www.wikidata.org/entity/Q26998179,Q26998179,,,,,,,
http://www.wikidata.org/entity/Q26998215,Q26998215,,,,,,,
http://www.wikidata.org/entity/Q27001275,Q27001275,,,,,,,
http://www.wikidata.org/entity/Q27044858,Q27044858,,,,,,,
http://www.wikidata.org/entity/Q27052101,Q27052101,,,,,,,
http://www.wikidata.org/entity/Q27058333,Q27058333,,,,,,,
http://www.wikidata.org/entity/Q27062965,Q27062965,,,,,,,
http://www.wikidata.org/entity/Q27062999,Q27062999,,,,,,,
http://www.wikidata.org/entity/Q27063087,Q27063087,,,,,,,
http://www.wikidata.org/entity/Q27063155,Q27063155,,,,,,,
http://www.wikidata.org/entity/Q27063193,Q27063193,,,,,,,
http://www.wikidata.org/entity/Q27063688,Q27063688,,,,,,,
http://www.wikidata.org/entity/Q27063750,Q27063750,,,,,,,
http://www.wikidata.org/entity/Q27063915,Q27063915,,,,,,,
http://www.wikidata.org/entity/Q27098504,Q27098504,,,,,,,
http://www.wikidata.org/entity/Q27113818,Q27113818,,,,,,,
http://www.wikidata.org/entity/Q27150171,Q27150171,,,,,,,
http://www.wikidata.org/entity/Q27244396,Q27244396,,,,,,,
http://www.wikidata.org/entity/Q27244414,Q27244414,,,,,,,
http://www.wikidata.org/entity/Q27244487,Q27244487,,,,,,,
http://www.wikidata.org/entity/Q27244503,Q27244503,,,,,,,
http://www.wikidata.org/entity/Q27449436,Q27449436,,,,,,,
http://www.wikidata.org/entity/Q27449477,Q27449477,,,,,,,
http://www.wikidata.org/entity/Q27449519,Q27449519,,,,,,,
http://www.wikidata.org/entity/Q27449527,Q27449527,,,,,,,
http://www.wikidata.org/entity/Q27449987,Q27449987,,,,,,,
http://www.wikidata.org/entity/Q27450272,Q27450272,,,,,,,
http://www.wikidata.org/entity/Q27451606,Q27451606,,,,,,,
http://www.wikidata.org/entity/Q27460821,Q27460821,,,,,,,
http://www.wikidata.org/entity/Q25913018,Don Ingalls,,,,,,,
http://www.wikidata.org/entity/Q26023376,Emma Cline,,,,,,,
http://www.wikidata.org/entity/Q26426443,Jami Attenberg,,,,,,,
http://www.wikidata.org/entity/Q26877316,Jamie Freveletti,,,,,,,
http://www.wikidata.org/entity/Q27163608,Guillaume Corbeil,,,,,,,
http://www.wikidata.org/entity/Q27243424,Louis Charles Wilfrid Dorion,,,,,,,
http://www.wikidata.org/entity/Q27449955,Clare Mackintosh,,,,,,,
http://www.wikidata.org/entity/Q25961457,Dominique Delahaye,,,,,,,
http://www.wikidata.org/entity/Q26216281,André Gaillard,,,,,,,
http://www.wikidata.org/entity/Q26265389,Scott Abbott,,,,,,,
http://www.wikidata.org/entity/Q26720386,Alfred Séguin,,,,,,,
http://www.wikidata.org/entity/Q26764773,Tappei Nagatsuki,,,,,,,
http://www.wikidata.org/entity/Q27130998,Lis Vibeke Kristensen,,,,,,,
http://www.wikidata.org/entity/Q27244319,Alexandre Huot,,,,,,,
http://www.wikidata.org/entity/Q25999602,Haley Tanner,,,,,,,
http://www.wikidata.org/entity/Q26034765,Beatrice Monroy,,,,,,,
http://www.wikidata.org/entity/Q26702915,Roger Hobbs,,,,,,,
http://www.wikidata.org/entity/Q26776561,Ide Masato,,,,,,,
http://www.wikidata.org/entity/Q26939130,Patricia Bracewell,,,,,,,
http://www.wikidata.org/entity/Q27044052,D. B. Newton,,,,,,,
http://www.wikidata.org/entity/Q27144398,Élisabeth Horem,,,,,,,
http://www.wikidata.org/entity/Q27246010,Nadia Richard,,,,,,,
http://www.wikidata.org/entity/Q25999860,Susan Gregg Gilmore,,,,,,,
http://www.wikidata.org/entity/Q26036553,Marcel Séguier,,,,,,,
http://www.wikidata.org/entity/Q26242975,Florence Virginia Foose Wilson Mayberry,,,,,,,
http://www.wikidata.org/entity/Q26265657,Amy Maude Swinton,,,,,,,
http://www.wikidata.org/entity/Q26470186,Hao Jingfang,,,,,,,
http://www.wikidata.org/entity/Q27062943,Sophie Hénaff,,,,,,,
http://www.wikidata.org/entity/Q25929799,J. E. Harold Terry,,,,,,,
http://www.wikidata.org/entity/Q26702711,Clare Hoskyns-Abrahall,,,,,,,
http://www.wikidata.org/entity/Q27122089,Ednah Robinson Aiken,,,,,,,
http://www.wikidata.org/entity/Q27464932,Q27464932,,,,,,,
http://www.wikidata.org/entity/Q27469991,Q27469991,,,,,,,
http://www.wikidata.org/entity/Q27494534,Q27494534,,,,,,,
http://www.wikidata.org/entity/Q27506759,Q27506759,,,,,,,
http://www.wikidata.org/entity/Q27517652,Q27517652,,,,,,,
http://www.wikidata.org/entity/Q27522893,Q27522893,,,,,,,
http://www.wikidata.org/entity/Q27558940,Q27558940,,,,,,,
http://www.wikidata.org/entity/Q27562909,Q27562909,,,,,,,
http://www.wikidata.org/entity/Q27586714,Q27586714,,,,,,,
http://www.wikidata.org/entity/Q27656444,Q27656444,,,,,,,
http://www.wikidata.org/entity/Q27662268,Q27662268,,,,,,,
http://www.wikidata.org/entity/Q27662466,Q27662466,,,,,,,
http://www.wikidata.org/entity/Q27663179,Q27663179,,,,,,,
http://www.wikidata.org/entity/Q27663680,Q27663680,,,,,,,
http://www.wikidata.org/entity/Q27663761,Q27663761,,,,,,,
http://www.wikidata.org/entity/Q27675465,Q27675465,,,,,,,
http://www.wikidata.org/entity/Q27683959,Q27683959,,,,,,,
http://www.wikidata.org/entity/Q27688791,Q27688791,,,,,,,
http://www.wikidata.org/entity/Q27733781,Q27733781,,,,,,,
http://www.wikidata.org/entity/Q27734625,Q27734625,,,,,,,
http://www.wikidata.org/entity/Q27759334,Q27759334,,,,,,,
http://www.wikidata.org/entity/Q27772327,Q27772327,,,,,,,
http://www.wikidata.org/entity/Q27773809,Q27773809,,,,,,,
http://www.wikidata.org/entity/Q27780021,Q27780021,,,,,,,
http://www.wikidata.org/entity/Q27783605,Q27783605,,,,,,,
http://www.wikidata.org/entity/Q27793412,Q27793412,,,,,,,
http://www.wikidata.org/entity/Q27813769,Q27813769,,,,,,,
http://www.wikidata.org/entity/Q27825205,Q27825205,,,,,,,
http://www.wikidata.org/entity/Q27830477,Q27830477,,,,,,,
http://www.wikidata.org/entity/Q27836086,Q27836086,,,,,,,
http://www.wikidata.org/entity/Q27839130,Q27839130,,,,,,,
http://www.wikidata.org/entity/Q27840037,Q27840037,,,,,,,
http://www.wikidata.org/entity/Q27865323,Q27865323,,,,,,,
http://www.wikidata.org/entity/Q27865625,Q27865625,,,,,,,
http://www.wikidata.org/entity/Q27865882,Q27865882,,,,,,,
http://www.wikidata.org/entity/Q27865880,Q27865880,,,,,,,
http://www.wikidata.org/entity/Q27881150,Q27881150,,,,,,,
http://www.wikidata.org/entity/Q27881176,Q27881176,,,,,,,
http://www.wikidata.org/entity/Q27883131,Q27883131,,,,,,,
http://www.wikidata.org/entity/Q27888932,Q27888932,,,,,,,
http://www.wikidata.org/entity/Q27888940,Q27888940,,,,,,,
http://www.wikidata.org/entity/Q27889663,Q27889663,,,,,,,
http://www.wikidata.org/entity/Q27893772,Q27893772,,,,,,,
http://www.wikidata.org/entity/Q27894068,Q27894068,,,,,,,
http://www.wikidata.org/entity/Q27894072,Q27894072,,,,,,,
http://www.wikidata.org/entity/Q27901820,Q27901820,,,,,,,
http://www.wikidata.org/entity/Q27909220,Q27909220,,,,,,,
http://www.wikidata.org/entity/Q27909633,Q27909633,,,,,,,
http://www.wikidata.org/entity/Q27909866,Q27909866,,,,,,,
http://www.wikidata.org/entity/Q27915263,Q27915263,,,,,,,
http://www.wikidata.org/entity/Q27915364,Q27915364,,,,,,,
http://www.wikidata.org/entity/Q27916318,Q27916318,,,,,,,
http://www.wikidata.org/entity/Q27916466,Q27916466,,,,,,,
http://www.wikidata.org/entity/Q27917035,Q27917035,,,,,,,
http://www.wikidata.org/entity/Q27918246,Q27918246,,,,,,,
http://www.wikidata.org/entity/Q27919936,Q27919936,,,,,,,
http://www.wikidata.org/entity/Q27921784,Q27921784,,,,,,,
http://www.wikidata.org/entity/Q27924725,Q27924725,,,,,,,
http://www.wikidata.org/entity/Q27927785,Q27927785,,,,,,,
http://www.wikidata.org/entity/Q27929582,Q27929582,,,,,,,
http://www.wikidata.org/entity/Q27940453,Q27940453,,,,,,,
http://www.wikidata.org/entity/Q27942427,Q27942427,,,,,,,
http://www.wikidata.org/entity/Q27947576,Q27947576,,,,,,,
http://www.wikidata.org/entity/Q27947775,Q27947775,,,,,,,
http://www.wikidata.org/entity/Q27947862,Q27947862,,,,,,,
http://www.wikidata.org/entity/Q27535216,Johnny Shaw,,,,,,,
http://www.wikidata.org/entity/Q27595430,Mary Sheldon,,,,,,,
http://www.wikidata.org/entity/Q27609370,Ana Iturgaiz,,,,,,,
http://www.wikidata.org/entity/Q27661792,Hugues G. Clary,,,,,,,
http://www.wikidata.org/entity/Q27757609,Raymond Penblanc,,,,,,,
http://www.wikidata.org/entity/Q27758260,Sonja Delzongle,,,,,,,
http://www.wikidata.org/entity/Q27758749,Pierre Terzian,,,,,,,
http://www.wikidata.org/entity/Q27835001,Daniel Martinange,,,,,,,
http://www.wikidata.org/entity/Q27535450,Romain Lucazeau,,,,,,,
http://www.wikidata.org/entity/Q27535487,Frank Bill,,,,,,,
http://www.wikidata.org/entity/Q27758875,Pascale Ferroul,,,,,,,
http://www.wikidata.org/entity/Q27831250,Ezequiel Alvarado Guevara,,,,,,,
http://www.wikidata.org/entity/Q27834864,Miguel Bonnefoy,,,,,,,
http://www.wikidata.org/entity/Q27941568,Roland Charmy,,,,,,,
http://www.wikidata.org/entity/Q27509614,Domnica Radulescu,,,,,,,
http://www.wikidata.org/entity/Q27928723,Fanny Deschamps,,,,,,,
http://www.wikidata.org/entity/Q27581976,Geneviève Blouin,,,,,,,
http://www.wikidata.org/entity/Q27644816,Andréas Becker,,,,,,,
http://www.wikidata.org/entity/Q27661774,Pierre Maldonado,,,,,,,
http://www.wikidata.org/entity/Q27757818,Yaa Gyasi,,,,,,,
http://www.wikidata.org/entity/Q27758143,Mark Henshaw,,,,,,,
http://www.wikidata.org/entity/Q27827806,Houda Darwish,,,,,,,
http://www.wikidata.org/entity/Q27712386,Louis-Charles Royer,,,,,,,
http://www.wikidata.org/entity/Q27758484,Geneviève Baïlac,,,,,,,
http://www.wikidata.org/entity/Q27758666,Anne-Sylvie Salzman,,,,,,,
http://www.wikidata.org/entity/Q27767336,Charles d’Héricault,,,,,,,
http://www.wikidata.org/entity/Q27835015,Pierre Accoce,,,,,,,
http://www.wikidata.org/entity/Q27535455,Travis Mulhauser,,,,,,,
http://www.wikidata.org/entity/Q27589813,Dominique Rocher,,,,,,,
http://www.wikidata.org/entity/Q27758003,Regina Yaou,,,,,,,
http://www.wikidata.org/entity/Q27758239,John Clanchy,,,,,,,
http://www.wikidata.org/entity/Q27758311,Lorenzo Lunar,,,,,,,
http://www.wikidata.org/entity/Q27819122,Serafín Puertas,,,,,,,
http://www.wikidata.org/entity/Q27834850,Olivier Bordaçarre,,,,,,,
http://www.wikidata.org/entity/Q27517658,Bob Truluck,,,,,,,
http://www.wikidata.org/entity/Q27949753,Q27949753,,,,,,,
http://www.wikidata.org/entity/Q27970571,Q27970571,,,,,,,
http://www.wikidata.org/entity/Q27975450,Q27975450,,,,,,,
http://www.wikidata.org/entity/Q27975658,Q27975658,,,,,,,
http://www.wikidata.org/entity/Q27978759,Q27978759,,,,,,,
http://www.wikidata.org/entity/Q27990238,Q27990238,,,,,,,
http://www.wikidata.org/entity/Q27995574,Q27995574,,,,,,,
http://www.wikidata.org/entity/Q27996208,Q27996208,,,,,,,
http://www.wikidata.org/entity/Q28002427,Q28002427,,,,,,,
http://www.wikidata.org/entity/Q28002452,Q28002452,,,,,,,
http://www.wikidata.org/entity/Q28002474,Q28002474,,,,,,,
http://www.wikidata.org/entity/Q28004056,Q28004056,,,,,,,
http://www.wikidata.org/entity/Q28006787,Q28006787,,,,,,,
http://www.wikidata.org/entity/Q28011909,Q28011909,,,,,,,
http://www.wikidata.org/entity/Q28013017,Q28013017,,,,,,,
http://www.wikidata.org/entity/Q28033849,Q28033849,,,,,,,
http://www.wikidata.org/entity/Q28045045,Q28045045,,,,,,,
http://www.wikidata.org/entity/Q28052592,Q28052592,,,,,,,
http://www.wikidata.org/entity/Q28053166,Q28053166,,,,,,,
http://www.wikidata.org/entity/Q28061397,Q28061397,,,,,,,
http://www.wikidata.org/entity/Q28064219,Q28064219,,,,,,,
http://www.wikidata.org/entity/Q28075806,Q28075806,,,,,,,
http://www.wikidata.org/entity/Q28086152,Q28086152,,,,,,,
http://www.wikidata.org/entity/Q28086219,Q28086219,,,,,,,
http://www.wikidata.org/entity/Q28105709,Q28105709,,,,,,,
http://www.wikidata.org/entity/Q28109273,Q28109273,,,,,,,
http://www.wikidata.org/entity/Q28113052,Q28113052,,,,,,,
http://www.wikidata.org/entity/Q28124103,Q28124103,,,,,,,
http://www.wikidata.org/entity/Q28124309,Q28124309,,,,,,,
http://www.wikidata.org/entity/Q28132574,Q28132574,,,,,,,
http://www.wikidata.org/entity/Q28137221,Q28137221,,,,,,,
http://www.wikidata.org/entity/Q28193583,Q28193583,,,,,,,
http://www.wikidata.org/entity/Q28196192,Q28196192,,,,,,,
http://www.wikidata.org/entity/Q28228766,Q28228766,,,,,,,
http://www.wikidata.org/entity/Q28312795,Q28312795,,,,,,,
http://www.wikidata.org/entity/Q28341322,Q28341322,,,,,,,
http://www.wikidata.org/entity/Q28456890,Q28456890,,,,,,,
http://www.wikidata.org/entity/Q28457332,Q28457332,,,,,,,
http://www.wikidata.org/entity/Q28465294,Q28465294,,,,,,,
http://www.wikidata.org/entity/Q28474381,Q28474381,,,,,,,
http://www.wikidata.org/entity/Q28503741,Q28503741,,,,,,,
http://www.wikidata.org/entity/Q28529795,Q28529795,,,,,,,
http://www.wikidata.org/entity/Q28529922,Q28529922,,,,,,,
http://www.wikidata.org/entity/Q28542141,Q28542141,,,,,,,
http://www.wikidata.org/entity/Q28595224,Q28595224,,,,,,,
http://www.wikidata.org/entity/Q28606000,Q28606000,,,,,,,
http://www.wikidata.org/entity/Q28606872,Q28606872,,,,,,,
http://www.wikidata.org/entity/Q28712971,Q28712971,,,,,,,
http://www.wikidata.org/entity/Q28722408,Q28722408,,,,,,,
http://www.wikidata.org/entity/Q28733519,Q28733519,,,,,,,
http://www.wikidata.org/entity/Q27999071,Gilbert Ponaman,,,,,,,
http://www.wikidata.org/entity/Q27999528,Amandine Fairon,,,,,,,
http://www.wikidata.org/entity/Q27999558,Fanny Taillandier,,,,,,,
http://www.wikidata.org/entity/Q27999550,Yves et Ada Rémy,,,,,,,
http://www.wikidata.org/entity/Q28033561,Ingrid Desjours,,,,,,,
http://www.wikidata.org/entity/Q28086160,Ragnar Jónasson,,,,,,,
http://www.wikidata.org/entity/Q28497904,Federico Axat,,,,,,,
http://www.wikidata.org/entity/Q28534215,Daphne Athas,,,,,,,
http://www.wikidata.org/entity/Q27996313,Bruce Bauman,,,,,,,
http://www.wikidata.org/entity/Q28033545,Eva Delambre,,,,,,,
http://www.wikidata.org/entity/Q28059084,Magnus Flyte,,,,,,,
http://www.wikidata.org/entity/Q28497867,Tom Bouman,,,,,,,
http://www.wikidata.org/entity/Q28709890,Irina Kudesova,,,,,,,
http://www.wikidata.org/entity/Q28731157,Elmer Boyd Smith,,,,,,,
http://www.wikidata.org/entity/Q27975919,John McIntosh,,,,,,,
http://www.wikidata.org/entity/Q27982329,Martha deMey Clow,,,,,,,
http://www.wikidata.org/entity/Q27991409,Vittorio Giacopini,,,,,,,
http://www.wikidata.org/entity/Q27999106,Samuel Dock,,,,,,,
http://www.wikidata.org/entity/Q27999554,P.N.A. Handschin,,,,,,,
http://www.wikidata.org/entity/Q28002433,Grant Michaels,,,,,,,
http://www.wikidata.org/entity/Q28131334,Alice Decaen,,,,,,,
http://www.wikidata.org/entity/Q28131331,Emmanuel Soy,,,,,,,
http://www.wikidata.org/entity/Q28494586,Alain Ilan-Chojnow,,,,,,,
http://www.wikidata.org/entity/Q28497898,James W. Ziskin,,,,,,,
http://www.wikidata.org/entity/Q27962257,Molly Mcadams,,,,,,,
http://www.wikidata.org/entity/Q27999068,Alexandre Torquet,,,,,,,
http://www.wikidata.org/entity/Q28104998,Laetitia Kermel,,,,,,,
http://www.wikidata.org/entity/Q28497719,Lou Berney,,,,,,,
http://www.wikidata.org/entity/Q28524412,Jane Harper,,,,,,,
http://www.wikidata.org/entity/Q28658677,Gordon Gordon,,,,,,,
http://www.wikidata.org/entity/Q28716213,Salma Yangui,,,,,,,
http://www.wikidata.org/entity/Q27999097,Koumanthio Diallo,,,,,,,
http://www.wikidata.org/entity/Q27999124,Leandro Ávalos Blacha,,,,,,,
http://www.wikidata.org/entity/Q28020353,J. A. Lawrence,,,,,,,
http://www.wikidata.org/entity/Q28032212,Reza Daneshvar,,,,,,,
http://www.wikidata.org/entity/Q28076275,Bill Beverly,,,,,,,
http://www.wikidata.org/entity/Q28156999,Jacques Hiver,,,,,,,
http://www.wikidata.org/entity/Q28495517,Stefan Platteau,,,,,,,
http://www.wikidata.org/entity/Q28497876,Glen Erik Hamilton,,,,,,,
http://www.wikidata.org/entity/Q28497893,Josh Stallings,,,,,,,
http://www.wikidata.org/entity/Q28658703,Mildred Nixon Gordon,,,,,,,
http://www.wikidata.org/entity/Q28732926,José Luis Urrutia,,,,,,,
http://www.wikidata.org/entity/Q27967917,James McKimmey,,,,,,,
http://www.wikidata.org/entity/Q27999098,Alexandre Raveleau,,,,,,,
http://www.wikidata.org/entity/Q28006852,Rebecca Heflin,,,,,,,
http://www.wikidata.org/entity/Q28151667,Mitzi Miller,,,,,,,
http://www.wikidata.org/entity/Q28313711,Joyce Haber,,,,,,,
http://www.wikidata.org/entity/Q28497679,Winter Morgan,,,,,,,
http://www.wikidata.org/entity/Q28497923,Megan Miranda,,,,,,,
http://www.wikidata.org/entity/Q28457265,Brian M. Wiprud,,,,,,,
http://www.wikidata.org/entity/Q28760404,Q28760404,,,,,,,
http://www.wikidata.org/entity/Q28768785,Q28768785,,,,,,,
http://www.wikidata.org/entity/Q28777202,Q28777202,,,,,,,
http://www.wikidata.org/entity/Q28778044,Q28778044,,,,,,,
http://www.wikidata.org/entity/Q28784699,Q28784699,,,,,,,
http://www.wikidata.org/entity/Q28828538,Q28828538,,,,,,,
http://www.wikidata.org/entity/Q28831226,Q28831226,,,,,,,
http://www.wikidata.org/entity/Q28839665,Q28839665,,,,,,,
http://www.wikidata.org/entity/Q28843782,Q28843782,,,,,,,
http://www.wikidata.org/entity/Q28858590,Q28858590,,,,,,,
http://www.wikidata.org/entity/Q28861498,Q28861498,,,,,,,
http://www.wikidata.org/entity/Q28862264,Q28862264,,,,,,,
http://www.wikidata.org/entity/Q28870755,Q28870755,,,,,,,
http://www.wikidata.org/entity/Q28883440,Q28883440,,,,,,,
http://www.wikidata.org/entity/Q28911639,Q28911639,,,,,,,
http://www.wikidata.org/entity/Q28911851,Q28911851,,,,,,,
http://www.wikidata.org/entity/Q28921787,Q28921787,,,,,,,
http://www.wikidata.org/entity/Q28924060,Q28924060,,,,,,,
http://www.wikidata.org/entity/Q28950187,Q28950187,,,,,,,
http://www.wikidata.org/entity/Q28967936,Q28967936,,,,,,,
http://www.wikidata.org/entity/Q28974100,Q28974100,,,,,,,
http://www.wikidata.org/entity/Q28974106,Q28974106,,,,,,,
http://www.wikidata.org/entity/Q28974236,Q28974236,,,,,,,
http://www.wikidata.org/entity/Q29002784,Q29002784,,,,,,,
http://www.wikidata.org/entity/Q29017221,Q29017221,,,,,,,
http://www.wikidata.org/entity/Q29032876,Q29032876,,,,,,,
http://www.wikidata.org/entity/Q29045655,Q29045655,,,,,,,
http://www.wikidata.org/entity/Q29048225,Q29048225,,,,,,,
http://www.wikidata.org/entity/Q29048242,Q29048242,,,,,,,
http://www.wikidata.org/entity/Q29056922,Q29056922,,,,,,,
http://www.wikidata.org/entity/Q29057025,Q29057025,,,,,,,
http://www.wikidata.org/entity/Q29108110,Q29108110,,,,,,,
http://www.wikidata.org/entity/Q29146233,Q29146233,,,,,,,
http://www.wikidata.org/entity/Q29166471,Q29166471,,,,,,,
http://www.wikidata.org/entity/Q29167923,Q29167923,,,,,,,
http://www.wikidata.org/entity/Q29225950,Q29225950,,,,,,,
http://www.wikidata.org/entity/Q29234181,Q29234181,,,,,,,
http://www.wikidata.org/entity/Q29275434,Q29275434,,,,,,,
http://www.wikidata.org/entity/Q29343122,Q29343122,,,,,,,
http://www.wikidata.org/entity/Q29410400,Q29410400,,,,,,,
http://www.wikidata.org/entity/Q29418661,Q29418661,,,,,,,
http://www.wikidata.org/entity/Q29447882,Q29447882,,,,,,,
http://www.wikidata.org/entity/Q29452246,Q29452246,,,,,,,
http://www.wikidata.org/entity/Q29453380,Q29453380,,,,,,,
http://www.wikidata.org/entity/Q29470177,Q29470177,,,,,,,
http://www.wikidata.org/entity/Q29514602,Q29514602,,,,,,,
http://www.wikidata.org/entity/Q29514942,Q29514942,,,,,,,
http://www.wikidata.org/entity/Q29553236,Q29553236,,,,,,,
http://www.wikidata.org/entity/Q29555975,Q29555975,,,,,,,
http://www.wikidata.org/entity/Q29563202,Q29563202,,,,,,,
http://www.wikidata.org/entity/Q29572851,Q29572851,,,,,,,
http://www.wikidata.org/entity/Q29588797,Q29588797,,,,,,,
http://www.wikidata.org/entity/Q29589035,Q29589035,,,,,,,
http://www.wikidata.org/entity/Q29638948,Q29638948,,,,,,,
http://www.wikidata.org/entity/Q29643887,Q29643887,,,,,,,
http://www.wikidata.org/entity/Q29764394,Q29764394,,,,,,,
http://www.wikidata.org/entity/Q29783638,Q29783638,,,,,,,
http://www.wikidata.org/entity/Q29833490,Q29833490,,,,,,,
http://www.wikidata.org/entity/Q29834607,Q29834607,,,,,,,
http://www.wikidata.org/entity/Q29860715,Q29860715,,,,,,,
http://www.wikidata.org/entity/Q29860745,Q29860745,,,,,,,
http://www.wikidata.org/entity/Q29904363,Q29904363,,,,,,,
http://www.wikidata.org/entity/Q29920462,Q29920462,,,,,,,
http://www.wikidata.org/entity/Q29922062,Q29922062,,,,,,,
http://www.wikidata.org/entity/Q29930956,Q29930956,,,,,,,
http://www.wikidata.org/entity/Q28839634,Robert Dugoni,,,,,,,
http://www.wikidata.org/entity/Q28916595,Marian Izaguirre,,,,,,,
http://www.wikidata.org/entity/Q28936953,Laura Ruby,,,,,,,
http://www.wikidata.org/entity/Q28943765,Ladislas Dormandi,,,,,,,
http://www.wikidata.org/entity/Q29416872,Clara Augusta Jones Trask,,,,,,,
http://www.wikidata.org/entity/Q29837969,Stephen Solomita,,,,,,,
http://www.wikidata.org/entity/Q29918884,Alicia Barberis,,,,,,,
http://www.wikidata.org/entity/Q29022346,Jean Madeline,,,,,,,
http://www.wikidata.org/entity/Q29912130,Anne Goodwin Winslow,,,,,,,
http://www.wikidata.org/entity/Q28777698,Dorothée Lizion,,,,,,,
http://www.wikidata.org/entity/Q28890036,Jacques Saussey,,,,,,,
http://www.wikidata.org/entity/Q28763520,Claire Favan,,,,,,,
http://www.wikidata.org/entity/Q28869315,Judy Juanita,,,,,,,
http://www.wikidata.org/entity/Q28872541,Dominique Maisons,,,,,,,
http://www.wikidata.org/entity/Q29120094,Olivier Maurel,,,,,,,
http://www.wikidata.org/entity/Q29121218,Marius Fontane,,,,,,,
http://www.wikidata.org/entity/Q29508211,Lizzie Evans-Hansell,,,,,,,
http://www.wikidata.org/entity/Q29643954,Alice Ullman,,,,,,,
http://www.wikidata.org/entity/Q29825545,Babette Hughes,,,,,,,
http://www.wikidata.org/entity/Q28824018,Maryam Madjidi,,,,,,,
http://www.wikidata.org/entity/Q28872761,Sébastien Ortiz,,,,,,,
http://www.wikidata.org/entity/Q28943640,Helen Simonson,,,,,,,
http://www.wikidata.org/entity/Q28952253,Jake Hinkson,,,,,,,
http://www.wikidata.org/entity/Q28961334,André Madeline,,,,,,,
http://www.wikidata.org/entity/Q29001776,Ekbert Faas,,,,,,,
http://www.wikidata.org/entity/Q29021442,Louis Jules Chouard,,,,,,,
http://www.wikidata.org/entity/Q29578423,Elizabeth Boynton Harbert,,,,,,,
